1998	1	6,10
1999	1	4,9,3,8,1,11,12,16,0,15,2,18
2000	0	5,2,11,10,6,1
2001	0	3,0,5
2002	0	13,3,4,12
2003	1	4,16,2,5,10,12,14
2004	0	4,1,9,8,5,11,2
2005	1	6,7,2,9,18,14,5,20,1,15,4,13,17,12,3,10
2006	1	2,14,1,7,6,9,13,0,5
2007	1	10,1,6,8,5,17,2,20,15,18,3
2008	0	0,16,13
2009	0	1,15,6,12,8,10
2010	1	3,1,6,2
2011	0	11,8,3,12
2012	0	3,10,4,13,1,9,7
2013	0	4,1,7,11,6,0,16,15
2014	0	10,5,6,11,0
2015	1	0,7,11,1,9,16
2016	0	26,17,3,4,10,14,5,12,25,11,24,20,1,9,8
2017	1	13,3,12,2,8,10
2018	1	10,1,13,6,3,4
2019	1	2,1,0,20,8
2020	0	2,5,14,8,0,17
2021	1	1,0,15,9,4,22,18
2022	0	6,8,17,9,3,22,14
2023	0	13,14,17,5,3,0,7,11
2024	0	7,4,42,28,39,9,29,22
2025	1	1,14,13,5,12
2026	1	11,17,3,18,4,15,6,2,8,5,21,1
2027	1	14,13,10,11,1,0
2028	1	0,9,11,2,13,3
2029	0	0,1,12,3
2030	1	0,1,19,13,17,6,11,9
2031	1	7,5,9,3
2032	1	1,8,3,5,20,24,13
2033	0	10,7,0
2034	0	13,11,3,2
2035	0	11,14,15,0
2036	1	3,16,18,8,17,6,7,2,10,4
2037	1	5,2,0,8,1,11,18,12,16,7
2038	1	9,3,8,7
2039	1	2,3,10
2040	1	5,4,14,1,7,11,10
2041	0	5,6,15,17
2042	0	3,11,2,1,14,5
2043	1	2,9,0
2044	1	16,7,15
2045	0	0,10,8,19,13,7,23,2,17,16,21
2046	1	0,9,6,19,11
2047	1	14,11,13,8,5,15
2048	1	8,15,2,5,16,9,0,20,6,10,17,11,4,1
2049	0	3,11,2,7,9,1,13,5,0,10,6
2050	1	15,1,14,6,5,8,3
2051	0	0,3,9,10,15,4
2052	1	3,4,1,11,2,0
2053	1	6,1,8,0,10,3,17,2,13
2054	0	7,8,13,14
2055	0	4,9,15,16,13,22,17,24,10,28,19
2056	1	6,5,11,4,0,12
2057	1	1,9,7,0,5
2058	1	5,4,7,2,11,9,8
2059	1	6,13,9,20,23,11,1
2060	0	14,9,18,19,4
2061	1	9,2,6,4,8,0
2062	0	14,8,44,1,13,2,28,35,6,3,34,21,16,43,9,33,7,26,23,18,40
2063	0	2,5,11,1,12,6,0,4,3
2064	0	6,2,14,9,4,1
2065	0	5,12,4,11,1,10,2
2066	1	4,3,7,11
2067	0	3,2,7,9,15,0,17,14
2068	1	4,5,24,14,9,0,3,26,6,12,28,22,27,2,13
2069	0	5,11,4,12,2,1,13
2070	0	14,15,16
2071	0	2,4,8,5,16,0,1,17
2072	1	5,13,1,19,17,18,3,12,7,2,10,16,14
2073	1	5,4,3,9,10
2074	0	4,3,11,0,6
2075	1	15,16,0,17,2,10,8,19,4,7,11,12,26,13
2076	1	1,2,13,3,18,4,0,9,10,6,5
2077	1	11,7,17,0,6,2,14,1
2078	0	0,2,1,3
2079	0	1,5,7,6,0,3,14
2080	0	8,13,4,1,12,14,7,15,5,0
2081	0	6,0,2,21,4,16,17,27,8,13,1,3
2082	1	2,0,10,5
2083	0	6,5,0,1
2084	0	9,4,3,6,15,17,7,10,14,12
2085	1	6,1,8,14,18,17,2
2086	0	11,12,6,1,4
2087	1	5,6,16,1,13,8,4,12,0,10,3,2
2088	1	8,7,5,13,3,0,6,11,4
2089	1	9,23,8,3,5,6,4,14,16,1,21
2090	0	8,0,10,13,5,12,6
2091	0	4,3,2,1
2092	1	0,12,5,2,1,10,11
2093	0	2,0,5,18,4,3
2094	1	4,9,3,7,14,2,11,8,6,5,12
2095	1	5,4,12,3
2096	1	16,2,3,15,1,13,8
2097	0	1,13,0,4,3,12
2098	0	11,0,14,3,7,5
2099	1	2,1,18,4,8,10
2100	1	12,9,11,15,7,20,3
2101	1	3,4,7
2102	1	2,12,13
2103	1	0,1,2,3
2104	0	7,20,26,5,12,2,19,4,25
2105	0	2,0,1,7,6
2106	0	7,23
2107	1	5,3
2108	1	12,6,11,2,4
2109	1	28,18,14,9,7,19,0,2,36,33,24,35,17,11,1,31,15,30
2110	1	14,10,12,3,0,5
2111	0	12,14,2,10,8,1,5
2112	0	0,1,9,13,3,8
2113	0	1,0,8,9,17,18,16,2,11
2114	1	14,13,7,3,18,17,2,8
2115	1	2,1,0,13,5
2116	1	12,0,4,8,10
2117	0	2,4,11,13,5,10
2118	0	5,1,3
2119	1	1,4,0,17,5,3,18,13
2120	0	5,10,0,13,14,2,7,8,12
2121	0	2,7,4,9
2122	0	3,1,2,6,11,15,4
2123	0	3,1,6,12,7
2124	0	5,7,19,0,24,14,16,1,9,3,2,4,8,15,6
2125	1	7,3
2126	1	8
2127	1	10,1,16,12,13,2,9
2128	0	0,2,3,12,14
2129	0	3,12,9,14,5
2130	1	3,2,6,25,0,13
2131	0	2,4,18,10,15,20,1,21,6,14,8,7
2132	1	1,0,4,2,15
2133	1	3,13,22,5,2,10,15,12,20
2134	0	2,9,3,10,4,15,13,16,7,5,0
2135	1	9,2,3,1
2136	1	8,7,10,16,0,6
2137	0	0,10,4,6,9,3,7
2138	1	11,14,10,21,6,7,3
2139	0	12,2,6,7,4,13,14,1,11,10,17,16
2140	1	1,3,9,0,2
2141	0	10,2,8,12,17,14,16
2142	0	6,4,1,9,15,0,10,8,16,12
2143	1	12,7,1,6
2144	0	2,0,16,4,18,9,7
2145	0	0,12,5,3,6,2,17
2146	0	0,12,3,22,9,4,19
2147	0	2,3,16,17,26,10,27,12,20,30,19,29,5,7,9,15,8
2148	0	9,13,12,3,16,18,2
2149	0	1,0,4,3,5
2150	1	2,7,11,13,5,1,9,6,0
2151	0	7,5,4,11,14,8,15,10,0
2152	0	26,2,5,25,6,17,0,32,16,4,13,3,31,8,21,9,10,7,22
2153	1	8,7,14,16,6,10
2154	1	0,1
2155	0	1,18,2,5,6,17,4,3
2156	1	3,11,1
2157	1	2,4,1,15,7,6,14,11
2158	1	1,0,6,15,19,9,4
2159	1	1,7,6
2160	1	1,9
2161	1	13,12,2,4,0
2162	0	2,0,12,1,11,4,14,3,13
2163	0	11,2,17,20,22,18
2164	1	1,8,4,9,5,2,16
2165	0	5,2,4,11,7
2166	1	20,9,11,6,8,1
2167	0	8,11,5,15,17,10,4,9,0,2
2168	0	1,0,6,9
2169	0	24,26,0,3,16,4,17,23,25,2,1,9,8
2170	1	6,5,3
2171	1	19,1,18,11,0,14,6,13
2172	0	8,7,5,15,28,10,22
2173	0	5,8,13,9,1,14,7
2174	0	8,12,0,9,15
2175	1	5,7,4,6,10,14
2176	0	1,2,11,13,4
2177	0	15,4,6,5,7,14,8,1,11,2
2178	0	9,3
2179	1	19,2,5,18,1,0,16,6,15
2180	0	0,5
2181	1	1,0,6,5,4
2182	1	4,3,11,5,7
2183	0	2
2184	1	4,2,11,12,5,9,13,3,6,0
2185	1	5,3,7,4,2
2186	0	9,3
2187	1	10,14,5,9,4,3,6
2188	1	5,1,4,3
2189	0	5,0,2
2190	1	8,7,3,10
2191	1	7,6,5,4,12
