2104	0	7,20,26,5,12,2,19,4
2105	0	2,0,1,7,6
2106	0	7,23
2107	1	5,3
2108	1	12,6,11,2
2109	1	28,18,14,9,7,19,0,2,36,33,24,35,17,11,1,31,15
2110	1	14,10,12,3,0,5
2111	0	12,14,2,10,8,1,5
2112	0	0,1,9,13,3,8
2113	0	1,0,8,9,17,18,16,2
2114	1	14,13,7,3,18
2115	1	2,1,0,13
2116	1	12,0,4,8
2117	0	2,4,11,13,5
2118	0	5,1,3
2119	1	1,4,0,17,5,3,18
2120	0	5,10,0,13,14,2,7
2121	0	2,7,4,9
2122	0	3,1,2,6,11
2123	0	3,1,6,12
2124	0	5,7,19,0,24,14,16,1,9,3,2,4
2125	1	7,3
2126	1	8
2127	1	10,1,16,12,13,2
2128	0	0,2,3,12,14
2129	0	3,12,9,14,5
2130	1	3,2,6,25,0
2131	0	2,4,18,10,15,20,1,21,6,14,8
2132	1	1,0,4,2,15
2133	1	3,13,22,5,2,10
2134	0	2,9,3,10,4,15,13,16,7,5
2135	1	9,2,3
2136	1	8,7,10,16,0
2137	0	0,10,4,6,9,3,7
2138	1	11,14,10,21,6,7
2139	0	12,2,6,7,4,13,14,1,11
2140	1	1,3,9,0,2
2141	0	10,2,8,12,17
2142	0	6,4,1,9,15,0,10,8
2143	1	12,7,1
2144	0	2,0,16,4,18
2145	0	0,12,5,3,6,2
2146	0	0,12,3,22,9
2147	0	2,3,16,17,26,10,27,12,20,30,19,29,5,7
2148	0	9,13,12,3,16,18,2
2149	0	1,0,4
2150	1	2,7,11,13,5,1,9,6,0
2151	0	7,5,4,11,14,8,15,10
2152	0	26,2,5,25,6,17,0,32,16,4,13,3,31,8,21,9,10
2153	1	8,7,14,16,6
2154	1	0,1
2155	0	1,18,2,5,6,17,4
2156	1	3,11,1
2157	1	2,4,1,15,7,6
2158	1	1,0,6,15,19
2159	1	1,7,6
2160	1	1,9
2161	1	13,12,2,4
2162	0	2,0,12,1,11,4,14,3
2163	0	11,2,17,20,22
2164	1	1,8,4,9,5,2
2165	0	5,2,4,11
2166	1	20,9,11,6,8
2167	0	8,11,5,15,17,10,4,9,0,2
2168	0	1,0,6,9
2169	0	24,26,0,3,16,4,17,23,25,2,1
2170	1	6,5,3
2171	1	19,1,18,11,0,14,6
2172	0	8,7,5,15,28,10
2173	0	5,8,13,9,1
2174	0	8,12,0
2175	1	5,7,4,6,10
2176	0	1,2
2177	0	15,4,6,5,7,14,8,1,11
2178	0	9
2179	1	19,2,5,18,1,0,16
2180	0	0
2181	1	1,0,6,5,4
2182	1	4,3,11,5,7
2183	0	
2184	1	4,2,11,12,5,9,13,3
2185	1	5,3,7,4
2186	0	9,3
2187	1	10,14,5,9,4,3
2188	1	5,1,4,3
2189	0	5,0,2
2190	1	8,7,3
2191	1	7,6,5,4,12
